dataset,sample,poisson_ratio,matrix_error,action_error,rayleigh_error,rigid_residual,affine_residual,symmetry_residual,psd_violation,modal_share_1,modal_share_2,modal_share_3,modal_share_4,modal_share_5
parameter hold-out,109,0.49,1.4138282762482878e-05,1.3921489323228607e-05,0.0007298739695020237,5.134588898059148e-16,2.29480320972677e-08,0.0,0.0,0.9962359813286424,0.7422470060183496,0.24872725361842285,0.012991057034779015,2.6390420156335064e-05
parameter hold-out,110,0.20,0.00012171688619971453,0.0001282209947483616,0.0007284111836889819,1.6422742300165418e-16,3.2430709026832466e-08,0.0,0.0,0.992029839103274,0.974758786764085,0.018657095614017103,0.010516702063825399,0.004013081880183965
parameter hold-out,111,0.24,6.977011183542683e-05,7.929382342961571e-05,0.0005165071177492547,1.580255922755021e-16,2.7946697933622652e-08,0.0,0.0,0.9916504267394792,0.9741349279363694,0.021466048214316132,0.009175616597475476,0.0035614703755325974
parameter hold-out,112,0.28,7.558648336882609e-05,8.318780319927921e-05,0.0005946000029244964,2.070138642268244e-16,2.3350051264652576e-08,0.0,0.0,0.9911931368252459,0.9716265339735488,0.025695300115586774,0.008402772933417992,0.0030733664998855597
parameter hold-out,113,0.32,7.252233636160577e-05,7.800229875154853e-05,0.0005901601907635442,9.424274317291334e-17,2.5024916810151317e-08,0.0,0.0,0.9906283203546837,0.9660696601203005,0.03269046369380564,0.008037747881105617,0.002557959131048017
parameter hold-out,114,0.36,6.319026838834894e-05,6.649104638788797e-05,0.00043134575374327523,1.588794563238017e-16,3.1566926837687716e-08,0.0,0.0,0.9899031469357484,0.9541907352227011,0.04606008341553589,0.007790666316230894,0.002023783593907909
parameter hold-out,115,0.40,6.624509117019946e-05,6.864413517958263e-05,0.0005009243123944496,1.0749333153811359e-16,3.3762797913946546e-08,0.0,0.0,0.9889080384658284,0.9197730459083581,0.07864175857606528,0.011135928908982125,0.0014763994806715267
parameter hold-out,116,0.44,5.615281774386264e-05,4.480648705422849e-05,0.0007218213855335544,1.6267639651318897e-16,2.803042114571636e-08,0.0,0.0,0.9875573379327734,0.7992306018549673,0.20138015113674948,0.010797453283920053,0.00091438807355892
parameter hold-out,117,0.46,2.4839005918678203e-05,2.3386704922689342e-05,0.0003762276536369145,1.922881943563118e-16,2.1127678856656078e-08,0.0,0.0,0.9865192919113931,0.5998845438332624,0.4012480315930918,0.01157351534620012,0.0006245384571667604
parameter hold-out,118,0.48,2.671600135658347e-05,2.5224689769635013e-05,0.0011361190632112538,3.025763122266365e-16,2.9128756521915283e-08,0.0,0.0,0.9849767073208481,0.7179878903362558,0.2837594623076426,0.012897798286488219,0.00032340575877005544
parameter hold-out,119,0.49,9.06520920513574e-06,9.02233353424381e-06,0.0005580280544768372,3.47173004178259e-16,2.524879574364871e-08,0.0,0.0,0.9835073722945462,0.8370168888215991,0.16499837327189482,0.014214342842185253,0.0001663611270123732
parameter hold-out,120,0.20,3.344448151677689e-05,4.049028514945756e-05,0.0001972796853864606,9.661545093436373e-17,3.2650450033149775e-08,0.0,0.0,0.9996485730683391,0.994951992792597,0.00529531374756874,0.00010045509546375565,3.2725689172063826e-06
parameter hold-out,121,0.24,5.144068121084442e-05,4.703466563916607e-05,0.00022475042481218233,1.7490807564260044e-16,3.2051517075765426e-08,0.0,0.0,0.9996820491959086,0.9836626552797206,0.01652648351018047,0.0001253582372437171,3.5597493896306502e-06
parameter hold-out,122,0.28,5.482153667533642e-05,4.957596284998729e-05,0.0002615436546634112,1.9397396937263379e-16,3.405396465195089e-08,0.0,0.0,0.9997073564781974,0.953901962222324,0.04620230605953917,0.00016852626635889306,3.7120216460963235e-06
parameter hold-out,123,0.32,0.00011792580346437586,0.0001273838917530635,0.0007021548013704795,1.743064728006341e-16,2.4443033000067736e-08,0.0,0.0,0.9997254738168279,0.9980300232650973,0.0019812748191268444,0.00025744002630793733,3.6670964653634447e-06
parameter hold-out,124,0.36,9.384739575513205e-05,9.672697965392532e-05,0.0007156333782044871,1.1322692962990362e-16,3.2669270837475735e-08,0.0,0.0,0.999736573125129,0.9991576409053945,0.0005919804248690468,0.000509508956292191,3.377345301145343e-06
parameter hold-out,125,0.40,4.8680996384356764e-05,5.038171252834575e-05,0.000586688483773341,2.0952755252346506e-16,3.297010920071644e-08,0.0,0.0,0.9997395721671708,0.9977467121296607,0.0021556988014752357,0.0003550680218459845,2.811630395497526e-06
parameter hold-out,126,0.44,3.49019031337439e-05,3.0534883795924434e-05,0.0003557016981479781,2.5904984800672576e-16,3.1381115034984626e-08,0.0,0.0,0.9997318499723598,0.9870452160503809,0.01291803154536947,0.00030068167554195453,1.9477254028215055e-06
parameter hold-out,127,0.46,2.8373176597922484e-05,2.785423980061484e-05,0.0003237630417653039,1.8960269543338645e-16,2.7837978953331202e-08,0.0,0.0,0.9997206330714814,0.9987044714925104,0.0012738308626028324,0.00029897474896479776,1.3953296865868978e-06
parameter hold-out,128,0.48,2.8003459251183536e-05,2.7571213571105785e-05,0.0005503149262121203,2.9280649229278913e-16,3.119235132940131e-08,0.0,0.0,0.9996997404344865,0.9996144192470501,0.0003725927954619948,0.0003122579233807352,7.512913124495899e-07
parameter hold-out,129,0.49,1.5593366899944947e-05,1.5447890956093573e-05,0.0005591838449821949,4.453073954258215e-16,2.1408641525965504e-08,0.0,0.0,0.9997636403967474,0.9996792087094001,0.00033003669856596763,0.000226599291730897,3.9133475961055326e-07
parameter hold-out,130,0.20,0.00016012340605452884,0.00017100643609779695,0.0005614979109591657,2.288792868382056e-16,3.850688748988537e-08,0.0,0.0,0.9976982520904467,0.9831972814105817,0.016014625251446292,0.0018282669561879583,0.0012479206443908445
parameter hold-out,131,0.24,0.00010923544801547713,0.00011733021145141743,0.0004050898929920532,1.2628661350100594e-16,3.555927360851894e-08,0.0,0.0,0.9976955932785615,0.9683505198856045,0.03095335513800147,0.0018988759723119195,0.0010785336963073553
parameter hold-out,132,0.28,0.00016097794900081372,0.00018599314626341134,0.0006894156150929946,1.6737473948562236e-16,2.8760735541680154e-08,0.0,0.0,0.9976630560498719,0.9165332696948201,0.08280880178359991,0.0019860981516132067,0.0009032011825930519
parameter hold-out,133,0.32,0.00023857715690513395,0.00026190575257124804,0.0010985701072564298,1.7033321085863204e-16,3.8609749615864437e-08,0.0,0.0,0.9975962365043295,0.5970214980470664,0.4020464876347169,0.002097961436167571,0.0007281294685278178
parameter hold-out,134,0.36,0.00022000128495107342,0.0002245548727572064,0.0011044763041804647,2.412101078197949e-16,2.562441223726293e-08,0.0,0.0,0.9974852858530696,0.8983939213111066,0.10111694660195902,0.002250455277198898,0.0005578947656282164
parameter hold-out,135,0.40,0.00013284358415303373,0.00012312592625236156,0.0010179032578748616,9.971117158848272e-17,2.995817102829727e-08,0.0,0.0,0.9973094958453789,0.9766158352339502,0.02314371690969208,0.0025042315996856848,0.00039436528644820997
parameter hold-out,136,0.44,8.173773351498442e-05,8.215052303808801e-05,0.0009251478036859844,1.835249512934248e-16,3.455992648949728e-08,0.0,0.0,0.9970294054158679,0.9910758862693922,0.008002237255639196,0.003643288456560551,0.00023631323407875644
parameter hold-out,137,0.46,6.656628660818059e-05,6.639991446944373e-05,0.0007473253915123095,1.575232716209857e-16,3.114217355710955e-08,0.0,0.0,0.9968168941214214,0.9949697056752346,0.005053701662799229,0.0029921480734458957,0.0001583867977036748
parameter hold-out,138,0.48,5.7397350187428886e-05,5.477082411097665e-05,0.001250842215932481,3.073882409503665e-16,2.8843756566660557e-08,0.0,0.0,0.996879801495216,0.9965119536180931,0.003271283187241678,0.003255046072436966,8.019812003845968e-05
parameter hold-out,139,0.49,1.620663136085266e-05,1.541874942746196e-05,0.0005882381192593728,4.936428397121189e-16,2.924553475382208e-08,0.0,0.0,0.9975768142030804,0.9962724059082625,0.003478832787209201,0.0026321596230495284,4.057854011021148e-05
parameter hold-out,140,0.20,9.375907376939693e-05,0.00010436199612502199,0.0005265869864322517,1.032007857221972e-16,2.2524750438915633e-08,0.0,0.0,0.9820776124787223,0.6357403877477416,0.3447927331310475,0.027086568131167145,0.010269177475218902
parameter hold-out,141,0.24,0.0001703319242329082,0.00019274980207235307,0.0007992684832537707,1.7649707464685635e-16,3.299477176245982e-08,0.0,0.0,0.9827091831923114,0.6818879035850842,0.2962297189038829,0.03036932549586769,0.009123460277659626
parameter hold-out,142,0.28,0.00015440314253829422,0.00016837040633105603,0.0007193845123559776,1.8756906894623635e-16,2.986246634382955e-08,0.0,0.0,0.9830001047905184,0.7432744873225791,0.23052301877768416,0.03560745578093276,0.007872630437798447
parameter hold-out,143,0.32,8.031857967099469e-05,8.792336537678763e-05,0.00045624713759717515,2.5718921477422114e-16,3.817780722086795e-08,0.0,0.0,0.9829838445051768,0.8035962541187748,0.16173823931014403,0.0452437516217198,0.006545567286413404
parameter hold-out,144,0.36,8.823952045921074e-05,8.150645505427851e-05,0.0005499447250828425,2.0683393485030756e-16,2.365224361970802e-08,0.0,0.0,0.9826521254819724,0.8415017119194032,0.10304605730867147,0.06766064677553962,0.00516898444797636
parameter hold-out,145,0.40,8.811634889643883e-05,8.352706203925783e-05,0.0005790214921169963,1.3420251879744168e-16,2.571160114810371e-08,0.0,0.0,0.9819288038012962,0.8062397288335368,0.1477048064809413,0.06047050735610276,0.0037589367398227027
parameter hold-out,146,0.44,6.309157418526076e-05,6.35990181248286e-05,0.000834654245793151,2.0407597459708872e-16,2.895497910681847e-08,0.0,0.0,0.9807455827708855,0.572790526191469,0.4113223203745901,0.032996421970852625,0.002313647865046967
parameter hold-out,147,0.46,2.444770956780214e-05,1.9435554902796245e-05,0.0004278490133072853,1.8379241935808907e-16,2.7969483698139036e-08,0.0,0.0,0.9797780328415254,0.8294403485768039,0.16555558162135603,0.02362167584077915,0.001573024114510006
parameter hold-out,148,0.48,1.0976122126614166e-05,1.0415570749218601e-05,0.00048602627908180673,2.7812532289396276e-16,3.364643484033921e-08,0.0,0.0,0.9783300985844051,0.9308010608178858,0.0735765359785902,0.016508365377967574,0.0008101536101267694
parameter hold-out,149,0.49,1.555679053360838e-05,1.5549160108615086e-05,0.000734842564807535,8.035854959804864e-16,2.316239147733759e-08,0.0,0.0,0.9770222868034979,0.9541818763834885,0.05470171492819576,0.013614317919985588,0.0004142408865713004
parameter hold-out,150,0.20,0.00011578772401667185,0.0001391795056988509,0.0005284576044823396,1.2762374356950553e-16,2.7279405960996137e-08,0.0,0.0,0.9894570775670124,0.9469111791518009,0.03751951955178204,0.019005477155540306,0.007148687040123512
parameter hold-out,151,0.24,5.2867042745954434e-05,6.194694265363678e-05,0.0002850424629461863,2.1187742133012497e-16,2.060306176756898e-08,0.0,0.0,0.9890220980687239,0.9114781762988327,0.07170142167037241,0.021549169868560952,0.006272988396723529
parameter hold-out,152,0.28,2.4861601145279553e-05,2.816746010212481e-05,0.0001136221078588978,2.874794334737978e-16,2.5603872204288205e-08,0.0,0.0,0.9884888293924453,0.8264077118731303,0.15415400937013418,0.025575127837690174,0.005342456754948748
parameter hold-out,153,0.32,5.896926997304558e-05,6.518844103979015e-05,0.0002886517897906024,1.5066022274297288e-16,2.995903680009193e-08,0.0,0.0,0.9878220075959698,0.5982022237414946,0.3766304517147346,0.032818867977685615,0.004382624461110291
parameter hold-out,154,0.36,5.781587444280667e-05,5.884977887402246e-05,0.000298565727281038,1.8729249650152643e-16,2.990442364565696e-08,0.0,0.0,0.9869585420221361,0.7078992948069842,0.2526708776523461,0.04892995966332528,0.0034154705627517904
parameter hold-out,155,0.40,1.6469515386587934e-05,1.4752896423769136e-05,0.00017793999877709047,1.4919213872440403e-16,2.6863430335199603e-08,0.0,0.0,0.9857717763521832,0.8241690133496342,0.10208717572048331,0.0855078396282655,0.002453643276104202
parameter hold-out,156,0.44,2.9456258813871814e-05,2.9501160346552738e-05,0.00041370466378399867,2.0461451247121053e-16,2.2741855407931858e-08,0.0,0.0,0.9840735134626102,0.5532955644267892,0.42708758254591694,0.03413395141487382,0.0014945396308311634
parameter hold-out,157,0.46,1.374552848660786e-05,1.188732241296444e-05,0.00016781090928506755,1.7926171533051257e-16,2.7987724756420364e-08,0.0,0.0,0.9828179550652825,0.7618618501526615,0.23100413569896833,0.023334153057040247,0.0010108932698410426
parameter hold-out,158,0.48,1.9597736774331404e-05,1.5417524339895946e-05,0.0005682890593839149,5.048368644039469e-16,2.821220718722484e-08,0.0,0.0,0.9810204032085492,0.9159258326990934,0.08552093844589476,0.017025831615000635,0.0005172589090452478
parameter hold-out,159,0.49,4.341809935522482e-06,4.06536392703654e-06,0.00023384094271314135,4.2056462891934184e-16,3.236786922555815e-08,0.0,0.0,0.9795470578179288,0.9479096352903345,0.05722445964284157,0.015059762799618672,0.0002635378002278314
parameter hold-out,160,0.20,0.0006038346146521363,0.0007550401689433089,0.002453442427033376,1.4260017909325986e-16,2.67842534922361e-08,0.0,0.0,0.9858833881512997,0.9836332054497973,0.01405853019803769,0.0126569105702244,0.0037262137703460737
parameter hold-out,161,0.24,0.0004912895726854654,0.0005896992877919219,0.0021386631812377287,2.1433146305800484e-16,2.9340649601493334e-08,0.0,0.0,0.9854395129271281,0.9823269015513574,0.015238820851393753,0.013872840003544752,0.003078014686700454
parameter hold-out,162,0.28,0.0003966814838292066,0.00046518626898255875,0.0019225423910541799,1.8227026520442211e-16,2.743976534673991e-08,0.0,0.0,0.984591461321197,0.9804472688484946,0.01687855717221728,0.015542612492345821,0.0024892506472292517
parameter hold-out,163,0.32,0.000297176303899698,0.00032421936679122055,0.001571248808364047,1.4579771901574445e-16,2.7300584116728757e-08,0.0,0.0,0.9831705124410922,0.9776324447937647,0.019208693822546356,0.01798907327611298,0.001955938344648637
parameter hold-out,164,0.36,0.00019624123157498908,0.00015755753731493745,0.0009316373374389979,1.4204414282242762e-16,2.3716816646976478e-08,0.0,0.0,0.9808285356003552,0.9731239408934104,0.022643763411946453,0.02192545976439423,0.0014705866913427938
parameter hold-out,165,0.40,0.00012993630571280968,0.00013216384633004072,0.0010734780495496377,1.6706801924204645e-16,2.524843303564246e-08,0.0,0.0,0.9767686642615442,0.9650649743205181,0.02927733491312709,0.02789844191855678,0.001023758168099349
parameter hold-out,166,0.44,9.554269130340534e-05,9.083343012869559e-05,0.0011479960309972049,1.5576404086790386e-16,2.350747767773978e-08,0.0,0.0,0.9689475669128382,0.9478414288163557,0.04653422574717226,0.03610044281012071,0.0006049954486254328
parameter hold-out,167,0.46,6.879673467626437e-05,5.012245992885562e-05,0.0008693901188031026,2.743648698584102e-16,2.3584151502275853e-08,0.0,0.0,0.9617380999721078,0.9299490972861063,0.06530208225366545,0.04256585563886306,0.00040279178136124746
parameter hold-out,168,0.48,3.381024734808369e-05,2.7565904105429145e-05,0.0008528162434591326,1.2875831462610523e-16,2.6337123492535487e-08,0.0,0.0,0.9491679847792832,0.8944271041806483,0.10218019766727494,0.05392553273908169,0.000202602217642528
parameter hold-out,169,0.49,4.873831826409744e-05,3.5274689268529346e-05,0.0022129245061509786,5.541096541498783e-16,3.0751467261135707e-08,0.0,0.0,0.9378235643154175,0.8590639164210926,0.1379463015716495,0.06484386294698036,0.00010218811665995007
parameter hold-out,170,0.20,0.0002222801437480261,0.00024191229901066437,0.0013727156951861609,1.6947384910122818e-16,2.920856771549797e-08,0.0,0.0,0.9702850556856356,0.9192447660470634,0.04771328991805792,0.04563861345548214,0.016985332360773663
parameter hold-out,171,0.24,0.00010427922860093855,0.00012014190965954921,0.000742049271332815,7.989173076565233e-17,2.9767820958472917e-08,0.0,0.0,0.9696532302516712,0.902202299991265,0.06040156622099321,0.05238093751896395,0.015321981386046768
parameter hold-out,172,0.28,8.944195771790029e-05,9.922050337876836e-05,0.0006380453900053959,1.8787857836788652e-16,3.2542520369582e-08,0.0,0.0,0.968781588289788,0.8926682798174049,0.06338773754497341,0.06169087550378869,0.013454694494244045
parameter hold-out,173,0.32,8.89549960140432e-05,9.597894502264058e-05,0.0006012034316657479,2.3010382619033804e-16,3.705143957475607e-08,0.0,0.0,0.9676146611803784,0.8818926324899298,0.08401346201044257,0.05504657770201137,0.011408025337320231
parameter hold-out,174,0.36,8.615784924510547e-05,7.045484650317925e-05,0.0004918551328707452,1.8151385976279028e-16,3.82525290872359e-08,0.0,0.0,0.9660369797057885,0.8476463666083816,0.1318098996137265,0.045348074224516456,0.009207889788750694
parameter hold-out,175,0.40,0.00017064787678280042,0.000174417134593792,0.0012423552654744338,1.4824148052961044e-16,3.234984255131413e-08,0.0,0.0,0.9637941962958084,0.7132155948007065,0.2804272275879441,0.03607285900885672,0.006864916677167241
parameter hold-out,176,0.44,5.269893096331762e-05,5.090135759333357e-05,0.000507997789002788,1.5539252526978938e-16,4.3055850563082645e-08,0.0,0.0,0.9605753169709054,0.6778196608205879,0.32847144958599,0.028975207780177932,0.004346510720474578
parameter hold-out,177,0.46,0.00010872990091594542,0.00010939781975763429,0.0011496184650435727,3.1723208766834794e-16,3.422488672436883e-08,0.0,0.0,0.9581522435554403,0.8421454145200561,0.169821327032877,0.026613081318992197,0.002998947071954362
parameter hold-out,178,0.48,5.39245219515993e-05,5.2635529902708505e-05,0.0009324591921608618,1.2760901841525392e-16,3.648917628380198e-08,0.0,0.0,0.9546526977541429,0.9248099659153284,0.09350399401134873,0.025394180105042158,0.001568821269472257
parameter hold-out,179,0.49,5.392336818513066e-05,5.249612903615077e-05,0.0017543145408993699,4.765732057102724e-16,1.8486430824670092e-08,0.0,0.0,0.9516531792523745,0.9481820796320516,0.07369157364531698,0.02559047951717121,0.00080754265512011
parameter hold-out,180,0.20,1.192514076785455e-05,1.4029570726797803e-05,7.673121599016287e-05,1.770376244084626e-16,2.9081764756284805e-08,0.0,0.0,0.9959786880072837,0.8335672535220404,0.16443668183541624,0.005397320797024,0.0006268629475377673
